id,medicament_id,forme,dosage
2535,571,DRILL Past citron menthe B/24 | Cip : 3400933588250 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois (Conserver à l'abri de l'humidité) | Statut: Supprimé,24
2536,571,DRILL Past sans sucre anis/menthe édulcorée à l'isomalt et à l'acésulfame potas Plq/24 | Cip : 3400938503197 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,24
2537,571,DRILL Past miel citron sans sucre édulcorée à l'isomalt et à l'acésulfame potas Plq/24 | Cip : 3400938503319 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,24
2538,571,DRILL Past miel citron sans sucre édulcorée à l'isomalt et à l'acésulfame potas Plq/36 | Cip : 3400930300756 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,36
2539,571,"DRILL Past à sucer miel rosat Plq/24 | Cip : 3400933500603 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",24
2540,571,DRILL Past à sucer Plq/24 | Cip : 3400931325703 ; Modalités de conservation : Avant ouverture : < 25° durant 30 mois | Statut: Commercialisé,24
2541,572,comprimé (jaune) ; boîte de 28,50 mg
2542,572,comprimé (jaune) ; boîte de 28,100 mg
2543,572,DOXYPALU 50 mg Cpr Plq/28 [DOM-TOM] | Cip ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,50 mg Cpr Plq/28 [DOM-TOM]
2544,572,DOXYPALU 50 mg Cpr Plq/28 | Cip : 3400935334350 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Supprimé,50 mg Cpr Plq/28
2545,572,DOXYPALU 100 mg Cpr Plq/28 | Cip : 3400935629395 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,100 mg Cpr Plq/28
2546,572,DOXYPALU 100 mg Cpr Plq/28 [DOM-TOM] | Cip ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,100 mg Cpr Plq/28 [DOM-TOM]
2547,573,comprimé sécable (jaune pâle) ; boîte de 30,100 mg
2548,573,DOXYLIS Gé 100 mg Cpr séc Plq/30 | Cip : 3400936422650 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/30
2549,574,comprimé sécable (blanc) ; boîte de 10,15 mg
2550,574,DOXYLAMINE ZENTIVA CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400930076149 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2551,575,comprimé sécable (blanc) ; boîte de 10,15 mg
2552,575,DOXYLAMINE VIATRIS CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400926689957 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2553,576,comprimé sécable (blanc) ; boîte de 10,15 mg
2554,576,DOXYLAMINE TEVA CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400926630706 ; Modalités de conservation : Avant ouverture : durant 30 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2555,577,comprimé sécable ; boîte de 10,15 mg
2556,577,DOXYLAMINE SANDOZ CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400926689728 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2557,578,comprimé sécable (gris-pourpre) ; boîte de 10,15 mg
2558,578,DOXYLAMINE KRKA 15 mg Cpr pell séc Plq/10 | Cip : 3400930158807 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,15 mg Cpr pell séc Plq/10
2559,579,comprimé sécable (blanc) ; boîte de 10,15 mg
2560,579,DOXYLAMINE EG LABO 15 mg Cpr pell séc T/10 | Cip : 3400930043776 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2561,580,comprimé sécable (blanc) ; boîte de 10,15 mg
2562,580,DOXYLAMINE CRISTERS 15 mg Cpr pell séc T/10 | Cip : 3400930076514 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2563,581,comprimé sécable (blanc) ; boîte de 10,15 mg
2564,581,DOXYLAMINE BIOGARAN CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400926689896 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2565,582,comprimé sécable (blanc) ; boîte de 10,15 mg
2566,582,DOXYLAMINE ARROW CONSEIL 15 mg Cpr pell séc T/10 | Cip : 3400930043769 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,15 mg Cpr pell séc T/10
2567,583,comprimé sécable ; boîte de 5,100 mg
2568,583,comprimé sécable ; boîte de 15,100 mg
2569,583,comprimé sécable ; boîte de 30,100 mg
2570,583,DOXYCYCLINE VIATRIS 100 mg Cpr séc Plq/2x15 (30) | Cip : 3400935582348 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr séc Plq/2x15 (30)
2571,583,DOXYCYCLINE VIATRIS 100 mg Cpr séc Plq/3x5 (15) | Cip : 3400935582119 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr séc Plq/3x5 (15)
2572,583,DOXYCYCLINE VIATRIS 100 mg Cpr séc Plq/5 | Cip : 3400935581976 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr séc Plq/5
2573,584,comprimé sécable ; boîte de 15,100 mg
2574,584,comprimé sécable ; boîte de 30,100 mg
2575,584,DOXYCYCLINE TEVA 100 mg Cpr séc Plq/15 | Cip : 3400936175051 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/15
2576,584,DOXYCYCLINE TEVA 100 mg Cpr séc Plq/30 | Cip : 3400936175280 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/30
2577,585,"DOXYCYCLINE PHARMACIE CENTRALE DES ARMEES 100 mg Cpr Plq/3x10 | Cip : 3400922256191 ; Modalités de conservation : Avant ouverture : durant 5 ans (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",100 mg Cpr Plq/3x10
2578,586,comprimé sécable ; boîte de 5,100 mg
2579,586,comprimé sécable ; boîte de 15,100 mg
2580,586,comprimé sécable ; boîte de 30,100 mg
2581,586,DOXYCYCLINE SANDOZ 100 mg Cpr séc Plq/15 | Cip : 3400937666367 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/15
2582,586,DOXYCYCLINE SANDOZ 100 mg Cpr séc Plq/30 | Cip : 3400921897579 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr séc Plq/30
2583,586,DOXYCYCLINE SANDOZ 100 mg Cpr séc Plq/5 | Cip : 3400937666138 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,100 mg Cpr séc Plq/5
2584,587,comprimé ; boîte de 15,100 mg
2585,587,comprimé ; boîte de 30,100 mg
2586,587,DOXYCYCLINE ARROW 100 mg Cpr pell Plq/15 | Cip : 3400936130517 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr pell Plq/15
2587,587,DOXYCYCLINE ARROW 100 mg Cpr pell Plq/30 | Cip : 3400936130685 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr pell Plq/30
2588,587,DOXYCYCLINE ARROW 100 mg Cpr pell Plq/5 | Cip : 3400936130456 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Supprimé,100 mg Cpr pell Plq/5
2589,588,comprimé sécable ; boîte de 5,100 mg
2590,588,comprimé sécable ; boîte de 15,100 mg
2591,588,comprimé sécable ; boîte de 30,100 mg
2592,588,DOXYCYCLINE BIOGARAN 100 mg Cpr pell séc Plq/15 | Cip : 3400935332868 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr pell séc Plq/15
2593,588,DOXYCYCLINE BIOGARAN 100 mg Cpr pell séc Plq/30 | Cip : 3400935973696 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr pell séc Plq/30
2594,588,DOXYCYCLINE BIOGARAN 100 mg Cpr pell séc Plq/5 | Cip : 3400935332639 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé,100 mg Cpr pell séc Plq/5
2595,589,"DOXORUBICINE TEVA 50 mg/25 ml S inj Fl/25ml | Cip : 3400955948896 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 36 mois (Conserver à l'abri de la lumière, Conserver au réfrigérateur, Conserver dans son emballage) | Statut: Commercialisé",50 mg/25 ml S inj Fl/25ml
2596,589,"DOXORUBICINE TEVA 200 mg/100 ml S inj Fl/100ml | Cip : 3400955948957 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Supprimé",200 mg/100 ml S inj Fl/100ml
2597,589,"DOXORUBICINE TEVA 10 mg/5 ml S inj p perf Fl/5ml | Cip : 3400955948667 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 36 mois (Conserver à l'abri de la lumière, Conserver au réfrigérateur, Conserver dans son emballage) | Statut: Commercialisé",10 mg/5 ml S inj p perf Fl/5ml
2598,590,"DOXORUBICINE ARROW 2 mg/ml S perf Fl/100ml | Cip : 3400958132162 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Commercialisé",2 mg/ml S perf Fl/100ml
2599,590,"DOXORUBICINE ARROW 2 mg/ml S perf Fl/25ml | Cip : 3400958131790 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver au réfrigérateur, Conserver dans son emballage) | Statut: Commercialisé",2 mg/ml S perf Fl/25ml
2600,590,"DOXORUBICINE ARROW 2 mg/ml S perf Fl/5ml | Cip : 3400958131271 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Supprimé",2 mg/ml S perf Fl/5ml
2601,591,comprimé (jaune) ; boîte de 14,50 Gé
2602,591,comprimé (jaune) ; boîte de 28,50 Gé
2603,591,comprimé (jaune) ; boîte de 5,100 Gé
2604,591,comprimé (jaune) ; boîte de 15,100 Gé
2605,591,comprimé (jaune) ; boîte de 30,100 Gé
2606,591,DOXY Gé 50 mg Cpr pell Plq/14 | Cip : 3400934549779 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Cpr pell Plq/14
2607,591,DOXY Gé 50 mg Cpr pell Plq/2x14 (28) | Cip : 3400934549830 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,50 mg Cpr pell Plq/2x14 (28)
2608,591,DOXY Gé 100 mg Cpr pell Plq/15 | Cip : 3400934549540 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr pell Plq/15
2609,591,DOXY Gé 100 mg Cpr pell Plq/30 | Cip : 3400935616449 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr pell Plq/30
2610,591,DOXY Gé 100 mg Cpr pell Plq/5 | Cip : 3400934549311 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé,100 mg Cpr pell Plq/5
2611,592,"DOXORUBICINE ACCORD 2 mg/ml S perf Fl/100ml | Cip : 3400957915322 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Commercialisé",2 mg/ml S perf Fl/100ml
2612,592,"DOXORUBICINE ACCORD 2 mg/ml S perf Fl/25ml | Cip : 3400957705473 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Commercialisé",2 mg/ml S perf Fl/25ml
2613,592,"DOXORUBICINE ACCORD 2 mg/ml S perf Fl/50ml | Cip : 3400955015901 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Commercialisé",2 mg/ml S perf Fl/50ml
2614,592,"DOXORUBICINE ACCORD 2 mg/ml S perf Fl/5ml | Cip : 3400957705305 ; Modalités de conservation : Avant ouverture : 2° < t < 8° durant 24 mois (Conserver à l'abri de la lumière, Conserver dans son emballage, Conserver au réfrigérateur) | Statut: Commercialisé",2 mg/ml S perf Fl/5ml
2615,593,comprimé (blanc) ; boîte de 30,250 mg
2616,593,DOXIUM 250 mg Cpr Plq/30 | Cip : 3400931172864 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,250 mg Cpr Plq/30
2617,594,comprimé à libération prolongée (blanc) ; boîte de 28,4 mg
2618,594,DOXAZOSINE TEVA LP 4 mg Cpr LP Plq/28 | Cip : 3400939446417 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,4 mg Cpr LP Plq/28
2619,595,comprimé à libération prolongée (blanc) ; boîte de 28,4 mg
2620,595,comprimé à libération prolongée (blanc) ; boîte de 28,8 mg
2621,595,DOXAZOSINE SUBSTIPHARM LP 8 mg Cpr LP plq/28 calend | Cip : 3400921656794 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,8 mg Cpr LP plq/28 calend
2622,595,DOXAZOSINE SUBSTIPHARM LP 4 mg Cpr LP Plq/28 | Cip : 3400921653663 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,4 mg Cpr LP Plq/28
2623,596,comprimé à libération prolongée ; boîte de 28,4 mg
2624,596,comprimé à libération prolongée ; boîte de 28,8 mg
2625,596,"DOXAZOSINE VIATRIS LP 8 mg Cpr LP Plq/28 | Cip : 3400937625784 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",8 mg Cpr LP Plq/28
2626,596,"DOXAZOSINE VIATRIS LP 4 mg Cpr LP Plq/28 | Cip : 3400937625616 ; Modalités de conservation : Avant ouverture : < 30° durant 36 mois (Conserver dans son emballage, Conserver à l'abri de l'humidité) | Statut: Commercialisé",4 mg Cpr LP Plq/28
2627,597,comprimé à libération prolongée (blanc) ; boîte de 28,4 mg
2628,597,DOXAZOSINE ARROW LP 8 mg Cpr LP plq/28 calend | Cip : 3400921655674 ; Modalités de conservation : Avant ouverture : durant 5 ans | Statut: Commercialisé,8 mg Cpr LP plq/28 calend
2629,598,DOVPRELA 200 mg Cpr Fl/26 [AAP] | Cip : 3400930224717 ; Modalités de conservation : Avant ouverture : durant 4 ans | Statut: Commercialisé,200 mg Cpr Fl/26 [AAP]
2630,599,comprimé (blanc) ; flacon de 30,50 mg/300 mg
2631,599,comprimé (blanc) ; boîte de 30,50 mg/300 mg
2632,599,comprimé (blanc) ; boîte de 90,50 mg/300 mg
2633,599,DOVATO 50 mg/300 mg Cpr pell Fl/30 | Cip : 3400930182550 ; Modalités de conservation : Avant ouverture : durant 4 ans | Statut: Commercialisé,50 mg/300 mg Cpr pell Fl/30
2634,599,DOVATO 50 mg/300 mg Cpr pell Plq/30 | Cip : 3400930280287 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,50 mg/300 mg Cpr pell Plq/30
2635,599,DOVATO 50 mg/300 mg Cpr pell Plq/90 (3x30) | Cip : 3400930280294 ; Modalités de conservation : Avant ouverture : durant 24 mois | Statut: Commercialisé,50 mg/300 mg Cpr pell Plq/90 (3x30)
2636,600,comprimé sécable (blanc) ; boîte de 2,"0,5 mg"
2637,600,comprimé sécable (blanc) ; boîte de 8,"0,5 mg"
2638,600,"DOSTINEX 0,5 mg Cpr Fl/8 [ES2] | Cip : 3400949005314 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","0,5 mg Cpr Fl/8 [ES2]"
2639,600,"DOSTINEX 0,5 mg Cpr Fl PEHD/2 | Cip : 3400930224311 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","0,5 mg Cpr Fl PEHD/2"
2640,600,"DOSTINEX 0,5 mg Cpr Fl PEHD/8 | Cip : 3400930224342 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Commercialisé","0,5 mg Cpr Fl PEHD/8"
2641,600,"DOSTINEX 0,5 mg Cpr Fl verre/8 | Cip : 3400934042874 ; Modalités de conservation : Avant ouverture : < 25° durant 24 mois | Statut: Supprimé","0,5 mg Cpr Fl verre/8"
2642,601,"DOTAREM 0,5 mmol/ml S inj 10Fl/100ml | Cip : 3400930282151 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj 10Fl/100ml"
2643,601,"DOTAREM 0,5 mmol/ml S inj Fl/100ml | Cip : 3400930282144 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/100ml"
2644,601,"DOTAREM 0,5 mmol/ml S inj Fl/10ml | Cip : 3400933171346 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/10ml"
2645,601,"DOTAREM 0,5 mmol/ml S inj Fl/15ml | Cip : 3400933171407 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/15ml"
2646,601,"DOTAREM 0,5 mmol/ml S inj Fl/20ml | Cip : 3400933171575 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/20ml"
2647,601,"DOTAREM 0,5 mmol/ml S inj Fl/5ml | Cip : 3400935895424 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/5ml"
2648,601,"DOTAREM 0,5 mmol/ml S inj Fl/60ml | Cip : 3400930282120 ; Modalités de conservation : Avant ouverture : durant 36 mois | Statut: Commercialisé","0,5 mmol/ml S inj Fl/60ml"
2649,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+néc | Cip : 3400930219973 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Commercialisé","0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+néc"
2650,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+néc | Cip : 3400930219980 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Commercialisé","0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+néc"
2651,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser/10ml | Cip : 3400930199145 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Commercialisé","0,5 mmol/ml S inj en seringue préremplie Ser/10ml"
2652,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+nec | Cip : 3400930206164 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Supprimé","0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+nec"
2653,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+nec+inj | Cip : 3400930206188 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Supprimé","0,5 mmol/ml S inj en seringue préremplie Ser plast/15ml+nec+inj"
2654,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+nec | Cip : 3400930206171 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Supprimé","0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+nec"
2655,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+nec+inj | Cip : 3400930206195 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Supprimé","0,5 mmol/ml S inj en seringue préremplie Ser plast/20ml+nec+inj"
2656,601,"DOTAREM 0,5 mmol/ml S inj en seringue préremplie Ser PP/15ml | Cip : 3400930199152 ; Modalités de conservation : Avant ouverture : durant 36 mois (Ne pas congeler) | Statut: Supprimé","0,5 mmol/ml S inj en seringue préremplie Ser PP/15ml"
