id,medicament_id,nom_substance
2850,1196,Clarithromycine
2851,1196,clarithromycine
2852,1197,Clarithromycine
2853,1197,clarithromycine
2854,1198,clarithromycine
2855,1199,Clarithromycine
2856,1199,clarithromycine
2857,1200,Clarithromycine
2858,1200,clarithromycine
2859,1201,Clarithromycine
2860,1201,clarithromycine
2861,1202,Désogestrel
2862,1202,désogestrel
2863,1203,acide gadotérique sel de méglumine
2864,1204,Clobétasol propionate
2865,1204,clobétasol propionate
2866,1205,Clarithromycine
2867,1205,clarithromycine
2868,1206,Clarithromycine
2869,1206,clarithromycine
2870,1207,Paracétamol
2871,1207,Codéine phosphate
2872,1207,paracétamol
2873,1207,codéine phosphate hémihydrate
2874,1208,immunoglobulines humaines normales
2875,1209,Amoxicilline
2876,1209,amoxicilline trihydrate
2877,1210,Paracétamol
2878,1210,Caféine
2879,1210,paracétamol
2880,1210,caféine
2881,1211,Paracétamol
2882,1211,paracétamol
2883,1212,sodium citrate
2884,1213,yttrium-90 citrate
2885,1214,erbium-169 citrate
2886,1215,gallium-67 citrate
2887,1216,gallium-67 citrate
2888,1217,caféine citrate
2889,1218,Sodium picosulfate
2890,1218,Oxyde de magnésium léger
2891,1218,Acide citrique anhydre
2892,1218,sodium picosulfate
2893,1218,oxyde de magnésium léger
2894,1218,acide citrique
2895,1219,Citrate de bétaïne
2896,1219,bétaïne citrate
2897,1220,Citrate de bétaïne monohydraté
2898,1220,bétaïne citrate monohydrate
2899,1221,Citalopram
2900,1221,citalopram bromhydrate
2901,1222,Citalopram
2902,1222,citalopram bromhydrate
2903,1223,Citalopram
2904,1223,citalopram bromhydrate
2905,1224,Citalopram
2906,1224,citalopram bromhydrate
2907,1225,Citalopram
2908,1225,citalopram bromhydrate
2909,1226,Citalopram
2910,1226,citalopram bromhydrate
2911,1227,Citalopram
2912,1227,citalopram bromhydrate
2913,1228,Citalopram
2914,1228,citalopram bromhydrate
2915,1229,Citalopram
2916,1229,citalopram bromhydrate
2917,1230,Citalopram
2918,1230,citalopram bromhydrate
2919,1231,Citalopram
2920,1231,citalopram bromhydrate
2921,1232,Citalopram
2922,1232,citalopram bromhydrate
2923,1233,Citalopram
2924,1233,citalopram bromhydrate
2925,1234,Citalopram
2926,1234,citalopram bromhydrate
2927,1235,Cisplatine
2928,1235,cisplatine
2929,1236,Cisplatine
2930,1236,cisplatine
2931,1237,cisplatine
2932,1238,cisplatine
2933,1239,sodium fluorure 18F
2934,1240,cisatracurium bésilate
2935,1241,cisatracurium bésilate
2936,1242,cisatracurium bésilate
2937,1243,cisatracurium bésilate
2938,1244,cisatracurium bésilate
2939,1245,cisatracurium bésilate
2940,1246,Ciprofloxacine
2941,1246,ciprofloxacine chlorhydrate
2942,1247,Ciprofloxacine
2943,1247,ciprofloxacine chlorhydrate
2944,1248,Ciprofloxacine
2945,1248,ciprofloxacine
2946,1248,ciprofloxacine chlorhydrate
2947,1249,Ciprofloxacine
2948,1249,ciprofloxacine chlorhydrate
2949,1250,Mélatonine
2950,1250,mélatonine
2951,1251,Ciprofloxacine
2952,1251,ciprofloxacine chlorhydrate
2953,1252,Ciprofloxacine
2954,1252,ciprofloxacine chlorhydrate
2955,1253,ciprofloxacine sulfate
2956,1254,ciprofloxacine
2957,1255,Ciprofloxacine
2958,1255,ciprofloxacine chlorhydrate
2959,1256,Ciprofloxacine
2960,1256,ciprofloxacine chlorhydrate
2961,1257,Ciprofloxacine
2962,1257,ciprofloxacine chlorhydrate
2963,1258,Ciprofloxacine
2964,1258,ciprofloxacine chlorhydrate
2965,1259,Ciprofloxacine
2966,1259,ciprofloxacine chlorhydrate
2967,1260,Ciprofloxacine
2968,1260,ciprofloxacine chlorhydrate
2969,1261,ciprofloxacine
2970,1262,Ciprofibrate
2971,1262,ciprofibrate
2972,1263,Ciprofibrate
2973,1263,ciprofibrate
2974,1264,Ciprofibrate
2975,1264,ciprofibrate
2976,1265,Ciprofibrate
2977,1265,ciprofibrate
2978,1266,cinacalcet chlorhydrate
2979,1267,cinacalcet chlorhydrate
2980,1268,cinacalcet chlorhydrate
2981,1269,inhibiteur de la C1 estérase d'origine humaine
2982,1270,cinacalcet chlorhydrate
2983,1271,cinacalcet chlorhydrate
2984,1272,cinacalcet chlorhydrate
2985,1273,cinacalcet chlorhydrate
2986,1274,cimétidine
2987,1275,cinacalcet chlorhydrate
2988,1276,Certolizumab pegol
2989,1276,certolizumab pégol
2990,1277,cinacalcet chlorhydrate
2991,1278,cinacalcet chlorhydrate
2992,1279,Cimétidine
2993,1279,cimétidine
2994,1280,Ciprofloxacine
2995,1280,Dexaméthasone
2996,1280,ciprofloxacine chlorhydrate
2997,1280,dexaméthasone
2998,1281,Acide salicylique
2999,1281,acide salicylique
3000,1282,Ciprofloxacine
3001,1282,ciprofloxacine
3002,1282,ciprofloxacine chlorhydrate
3003,1283,Ciprofloxacine
3004,1283,ciprofloxacine chlorhydrate
3005,1284,cidofovir dihydrate
3006,1285,cidofovir
3007,1286,Triamcinolone acétonide
3008,1286,Néomycine sulfate
3009,1286,triamcinolone acétonide
3010,1286,néomycine sulfate
3011,1287,Ciclopirox
3012,1287,ciclopirox
3013,1288,Ciclopirox
3014,1288,ciclopirox
3015,1289,ciclopirox olamine
3016,1290,Ciclopirox olamine
3017,1290,ciclopirox olamine
3018,1291,Ciclopirox olamine
3019,1291,ciclopirox olamine
3020,1292,Ciclopirox olamine
3021,1292,ciclopirox olamine
3022,1293,Ciclopirox olamine
3023,1293,ciclopirox olamine
3024,1294,Ciclopirox olamine
3025,1294,ciclopirox olamine
3026,1295,Ciclopirox olamine
3027,1295,ciclopirox olamine
3028,1296,Ciclopirox olamine
3029,1296,ciclopirox olamine
3030,1297,Ciclopirox
3031,1297,ciclopirox
3032,1298,ciclosporine
3033,1299,Ciclétanine chlorhydrate
3034,1299,ciclétanine chlorhydrate
3035,1300,Ciclétanine chlorhydrate
3036,1300,ciclétanine chlorhydrate
3037,1301,"Calendula officinalis, Hypericum perforatum, Achillea millefolium, sommités fleuries digestés en vaseline"
3038,1301,Ledum palustre TM
3039,1301,souci des jardins sommité fleurie
3040,1301,millepertuis sommité fleurie
3041,1301,achillée millefeuille sommité fleurie
3042,1301,ledum palustre teinture mère
3043,1302,Ciclétanine chlorhydrate
3044,1302,ciclétanine chlorhydrate
3045,1303,Bénazépril chlorhydrate
3046,1303,bénazépril chlorhydrate
3047,1304,Abrocitinib
3048,1304,abrocitinib
3049,1305,Bénazépril chlorhydrate
3050,1305,Hydrochlorothiazide
3051,1305,bénazépril chlorhydrate
3052,1305,hydrochlorothiazide
3053,1306,Indométacine
3054,1306,indométacine
3055,1307,Acide ursodésoxycholique
3056,1307,acide ursodésoxycholique
3057,1308,"Artichaut, extrait de feuille"
3058,1308,artichaut feuille extrait sec
3059,1308,artichaut extrait mou aqueux
3060,1309,Chondroïtine sulfate sodique
3061,1309,sodium chondroïtine sulfate
3062,1310,Tadalafil
3063,1310,tadalafil
3064,1311,"Chelidonium majus, radix 3 DH"
3065,1311,"Curcuma xanthorrhiza, rhizoma 1 DH"
3066,1311,chelidonium majus [H]
3067,1311,curcuma xanthorrhiza [H]
3068,1312,Cholécalciférol (vitamine D3)
3069,1312,colécalciférol
3070,1313,Cholécalciférol (vitamine D3)
3071,1313,colécalciférol
3072,1314,mébrofénine
3073,1315,Cholécalciférol (vitamine D3)
3074,1315,colécalciférol
3075,1316,Cholécalciférol (vitamine D3)
3076,1316,colécalciférol
3077,1317,Cholécalciférol (vitamine D3)
3078,1317,colécalciférol
3079,1318,colécalciférol
3080,1319,Cholécalciférol (vitamine D3)
3081,1319,colécalciférol
3082,1320,Cholécalciférol (vitamine D3)
3083,1320,colécalciférol
3084,1321,Cholécalciférol (vitamine D3)
3085,1321,colécalciférol
3086,1322,Cholécalciférol (vitamine D3)
3087,1322,colécalciférol
3088,1323,Cholécalciférol (vitamine D3)
3089,1323,colécalciférol
3090,1324,indium-111 chlorure
3091,1325,Cholécalciférol (vitamine D3)
3092,1325,colécalciférol
3093,1326,Trospium chlorure
3094,1326,trospium chlorure
3095,1327,thallium 201Tl chlorure
3096,1328,thallium 201Tl chlorure
3097,1329,sodium chlorure
3098,1330,sodium chlorure
3099,1331,sodium chlorure
3100,1332,sodium chlorure
3101,1333,sodium chlorure
3102,1334,sodium chlorure
3103,1335,sodium chlorure
3104,1336,sodium chlorure
3105,1337,sodium chlorure
3106,1338,sodium chlorure
3107,1339,sodium chlorure
3108,1340,sodium chlorure
3109,1341,sodium chlorure
3110,1342,potassium chlorure
3111,1343,potassium chlorure
3112,1344,potassium chlorure
3113,1345,potassium chlorure
3114,1346,méthylthioninium chlorure
3115,1347,magnésium chlorure hexahydrate
3116,1348,calcium chlorure hexahydrate
3117,1349,Magnésium hydroxyde
3118,1349,magnésium hydroxyde
3119,1350,méthacholine chlorure
3120,1351,heptaminol chlorhydrate
3121,1352,Chlormadinone acétate
3122,1352,chlormadinone acétate
3123,1353,Chlormadinone acétate
3124,1353,chlormadinone acétate
3125,1354,oxybuprocaïne chlorhydrate
3126,1355,Chlormadinone acétate
3127,1355,chlormadinone acétate
3128,1356,sévélamer chlorhydrate
3129,1357,métoclopramide chlorhydrate
3130,1358,lidocaïne chlorhydrate
3131,1359,Diltiazem chlorhydrate
3132,1359,diltiazem chlorhydrate
3133,1360,Lidocaïne chlorhydrate
3134,1360,Chlorhexidine gluconate
3135,1360,lidocaïne chlorhydrate
3136,1360,chlorhexidine gluconate
3137,1361,Chlorhexidine digluconate solution
3138,1361,Chlorobutanol hémihydrate
3139,1361,chlorhexidine gluconate solution
3140,1361,chlorobutanol hémihydrate
3141,1362,Chlorhexidine digluconate solution
3142,1362,Chlorobutanol hémihydrate
3143,1362,chlorhexidine gluconate solution
3144,1362,chlorobutanol hémihydrate
3145,1363,Chlorhexidine gluconate solution
3146,1363,Chlorobutanol hémihydrate
3147,1363,chlorhexidine gluconate solution
3148,1363,chlorobutanol hémihydrate
3149,1364,Chlorhexidine digluconate solution
3150,1364,Chlorobutanol hémihydrate
3151,1364,chlorhexidine gluconate solution
3152,1364,chlorobutanol hémihydrate
3153,1365,Chlorhexidine digluconate solution
3154,1365,Chlorobutanol hémihydrate
3155,1365,chlorhexidine gluconate solution
3156,1365,chlorobutanol hémihydrate
3157,1366,Chlorhexidine gluconate solution
3158,1366,Chlorobutanol hémihydraté
3159,1366,chlorhexidine gluconate solution
3160,1366,chlorobutanol hémihydrate
3161,1367,Chlorhexidine digluconate solution
3162,1367,Chlorobutanol hémihydrate
3163,1367,chlorhexidine gluconate solution
3164,1367,chlorobutanol hémihydrate
3165,1368,Chlorhexidine digluconate solution
3166,1368,Chlorobutanol hémihydrate
3167,1368,chlorhexidine gluconate solution
3168,1368,chlorobutanol hémihydrate
3169,1369,Chlorhexidine digluconate solution
3170,1369,Chlorobutanol hémihydrate
3171,1369,chlorhexidine gluconate solution
3172,1369,chlorobutanol hémihydrate
3173,1370,Chlorhexidine digluconate
3174,1370,Benzalkonium chlorure
3175,1370,Alcool benzylique
3176,1370,chlorhexidine gluconate
3177,1370,benzalkonium chlorure
3178,1370,alcool benzylique
3179,1371,Chlorhexidine digluconate
3180,1371,Benzalkonium chlorure
3181,1371,Alcool benzylique
3182,1371,chlorhexidine gluconate
3183,1371,benzalkonium chlorure
3184,1371,alcool benzylique
3185,1372,Chlorhexidine digluconate
3186,1372,Benzalkonium chlorure
3187,1372,Alcool benzylique
3188,1372,chlorhexidine gluconate
3189,1372,benzalkonium chlorure
3190,1372,alcool benzylique
3191,1373,Chlorhexidine digluconate
3192,1373,Benzalkonium chlorure
3193,1373,Alcool benzylique
3194,1373,chlorhexidine gluconate
3195,1373,benzalkonium chlorure
3196,1373,alcool benzylique
3197,1374,Chlorhexidine digluconate
3198,1374,chlorhexidine gluconate solution
3199,1375,Chlorhexidine digluconate
3200,1375,chlorhexidine gluconate solution
3201,1376,chlorhexidine gluconate solution
3202,1376,alcool isopropylique
3203,1377,chlorhexidine gluconate
3204,1378,Chlorhexidine digluconate
3205,1378,chlorhexidine gluconate solution
3206,1379,Chlorhexidine digluconate
3207,1379,chlorhexidine gluconate solution
3208,1380,Chlorhexidine gluconate
3209,1380,chlorhexidine gluconate solution
3210,1381,Chlorhexidine digluconate
3211,1381,chlorhexidine gluconate solution
3212,1381,éthanol
3213,1382,Chlorhexidine digluconate
3214,1382,chlorhexidine gluconate solution
3215,1383,Chlorambucil
3216,1383,chlorambucil
3217,1384,chlorhexidine gluconate
3218,1384,alcool isopropylique
3219,1385,chloral hydrate
3220,1386,Norfloxacine
3221,1386,norfloxacine
3222,1387,Dexaméthasone phosphate
3223,1387,Néomycine sulfate
3224,1387,dexaméthasone phosphate sodique
3225,1387,néomycine sulfate
3226,1388,Finastéride
3227,1388,finastéride
3228,1389,lévobupivacaïne chlorhydrate
3229,1390,Charbon activé
3230,1390,charbon activé
3231,1391,acide chénodésoxycholique
3232,1392,Varénicline
3233,1392,varénicline tartrate
3234,1393,chelidonium majus [H]
3235,1393,taraxacum dens leonis [H]
3236,1393,carduus marianus [H]
3237,1393,solidago virga aurea [H]
3238,1393,cinchona succirubra [H]
3239,1393,hydrastis canadensis [H]
3240,1393,magnesia muriatica [H]
3241,1394,carduus marianus [H]
3242,1394,chelidonium majus [H]
3243,1394,hydrastis canadensis [H]
3244,1394,magnesia muriatica [H]
3245,1394,solidago virga aurea [H]
3246,1394,taraxacum dens leonis [H]
3247,1394,cinchona succirubra [H]
3248,1395,Chamomilla vulgaris 9 CH
3249,1395,chamomilla vulgaris [H]
3250,1397,cétrorélix acétate
3251,1398,Cétylpyridinium chlorure
3252,1398,Lysozyme chlorhydrate
3253,1398,cétylpyridinium chlorure
3254,1398,lysozyme chlorhydrate
3255,1399,Cétylpyridinium chlorure
3256,1399,Lysozyme chlorhydrate
3257,1399,cétylpyridinium chlorure
3258,1399,lysozyme chlorhydrate
3259,1400,cétrorélix acétate
3260,1401,antimonium tartaricum [H]
3261,1401,ipéca [H]
3262,1401,eucalyptus globulus [H]
3263,1401,cetraria islandica [H]
3264,1402,Cétirizine dichlorhydrate
3265,1402,cétirizine dichlorhydrate
3266,1403,Cétirizine dichlorhydrate
3267,1403,cétirizine dichlorhydrate
3268,1404,Cétirizine dichlorhydrate
3269,1404,cétirizine dichlorhydrate
3270,1405,Cétirizine dichlorhydrate
3271,1405,cétirizine dichlorhydrate
3272,1406,Cétirizine dichlorhydrate
3273,1406,cétirizine dichlorhydrate
3274,1407,Cétirizine dichlorhydrate
3275,1407,cétirizine dichlorhydrate
3276,1408,Cétirizine dichlorhydrate
3277,1408,cétirizine dichlorhydrate
3278,1409,Cétirizine dichlorhydrate
3279,1409,cétirizine dichlorhydrate
3280,1410,Cétirizine dichlorhydrate
3281,1410,cétirizine dichlorhydrate
3282,1411,Cétirizine dichlorhydrate
3283,1411,cétirizine dichlorhydrate
3284,1412,Cétirizine dichlorhydrate
3285,1412,cétirizine dichlorhydrate
3286,1413,Cétirizine dichlorhydrate
3287,1413,cétirizine dichlorhydrate
3288,1414,Cétirizine dichlorhydrate
3289,1414,cétirizine dichlorhydrate
3290,1415,Cétirizine dichlorhydrate
3291,1415,cétirizine dichlorhydrate
3292,1416,Cétirizine dichlorhydrate
3293,1416,cétirizine dichlorhydrate
3294,1417,Cétirizine dichlorhydrate
3295,1417,cétirizine dichlorhydrate
3296,1418,Sildénafil
3297,1418,sildénafil citrate
3298,1419,Cétirizine dichlorhydrate
3299,1419,cétirizine dichlorhydrate
3300,1420,Cétrimide
3301,1420,cétrimide
3302,1421,Chlorhexidine digluconate
3303,1421,chlorhexidine gluconate solution
3304,1422,paracétamol
3305,1422,ibuprofène sodique dihydrate
3306,1422,ibuprofène
3307,1423,géméprost
3308,1424,Protéine L1 de Papillomavirus humain de type 16 (adsorbé sur hydroxyde d'aluminium)
3309,1424,Protéine L1 de Papillomavirus humain de type 18 (adsorbé sur hydroxyde d'aluminium)
3310,1424,protéine L1 de papillomavirus humain type 16
3311,1424,protéine L1 de papillomavirus humain type 18
3312,1425,Xylène
3313,1425,xylène
3314,1426,daunorubicine chlorhydrate
3315,1427,"Pollens de seigle, de phléole des prés et de maïs, extrait sec"
3316,1427,"Pollens de seigle, de phléole des prés et de maïs, extrait"
3317,1427,"extrait sec de pollens de seigle, de phléole et de maïs"
3318,1428,rétinol palmitate
3319,1428,colécalciférol
3320,1428,alpha-tocophérol
3321,1428,acide ascorbique
3322,1428,cocarboxylase tétrahydrate
3323,1428,riboflavine phosphate sel de Na dihydrate
3324,1428,pyridoxine chlorhydrate
3325,1428,cyanocobalamine
3326,1428,acide folique
3327,1428,dexpanthénol
3328,1428,biotine
3329,1428,nicotinamide
3330,1429,évérolimus
3331,1430,Trospium chlorure
3332,1430,trospium chlorure
3333,1431,imiglucérase
3334,1432,examétazime
3335,1433,examétazime
3336,1434,éliglustat tartrate
3337,1435,Désogestrel
3338,1435,désogestrel
3339,1438,Pramocaïne chlorhydrate
3340,1438,pramocaïne chlorhydrate
3341,1439,protéine C humaine
3342,1440,glutathion
3343,1440,mannitol
3344,1440,acide lactobionique
3345,1440,acide glutamique
3346,1440,sodium hydroxyde
3347,1440,calcium chlorure dihydrate
3348,1440,potassium chlorure
3349,1440,magnésium chlorure hexahydrate
3350,1440,histidine
3351,1441,suxaméthonium chlorure
3352,1442,Carmellose sodique
3353,1442,carmellose sodique
3354,1443,Étoposide
3355,1443,étoposide
3356,1444,mycophénolate mofétil
3357,1444,mycophénolate mofétil chlorhydrate
3358,1445,Maraviroc
3359,1445,maraviroc
3360,1446,Céliprolol chlorhydrate
3361,1446,céliprolol chlorhydrate
3362,1447,Céliprolol chlorhydrate
3363,1447,céliprolol chlorhydrate
3364,1448,Céliprolol chlorhydrate
3365,1448,céliprolol chlorhydrate
3366,1449,Céliprolol chlorhydrate
3367,1449,céliprolol chlorhydrate
3368,1450,Céliprolol chlorhydrate
3369,1450,céliprolol chlorhydrate
3370,1451,Céliprolol chlorhydrate
3371,1451,céliprolol chlorhydrate
3372,1452,Céliprolol chlorhydrate
3373,1452,céliprolol chlorhydrate
3374,1453,Céliprolol chlorhydrate
3375,1453,céliprolol chlorhydrate
3376,1454,Céliprolol chlorhydrate
3377,1454,céliprolol chlorhydrate
3378,1455,Céliprolol chlorhydrate
3379,1455,céliprolol chlorhydrate
3380,1456,Céliprolol chlorhydrate
3381,1456,céliprolol chlorhydrate
3382,1457,Céliprolol chlorhydrate
3383,1457,céliprolol chlorhydrate
3384,1458,Céliprolol chlorhydrate
3385,1458,céliprolol chlorhydrate
3386,1459,Célécoxib
3387,1459,célécoxib
3388,1460,Célécoxib
3389,1460,célécoxib
3390,1461,Bétaméthasone acétate
3391,1461,Bétaméthasone phosphate disodique
3392,1461,bétaméthasone acétate
3393,1461,bétaméthasone phosphate disodique
3394,1461,bétaméthasone
3395,1462,Célécoxib
3396,1462,célécoxib
3397,1463,célécoxib
3398,1464,Célécoxib
3399,1464,célécoxib
3400,1465,Célécoxib
3401,1465,célécoxib
3402,1466,Célécoxib
3403,1466,célécoxib
3404,1467,Célécoxib
3405,1467,célécoxib
3406,1468,Célécoxib
3407,1468,célécoxib
3408,1469,Célécoxib
3409,1469,célécoxib
3410,1470,Célécoxib
3411,1470,célécoxib
3412,1471,pegfilgrastim
3413,1472,Célécoxib
3414,1472,célécoxib
3415,1473,Célécoxib
3416,1473,célécoxib
3417,1474,Céfuroxime
3418,1474,céfuroxime axétil
3419,1475,céfuroxime sel de Na
3420,1476,Céfuroxime
3421,1476,céfuroxime axétil
3422,1477,Céfuroxime
3423,1477,céfuroxime axétil
3424,1478,Céfuroxime
3425,1478,céfuroxime sel de Na
3426,1478,céfuroxime axétil
3427,1479,Céfuroxime
3428,1479,céfuroxime axétil
3429,1480,Céfuroxime
3430,1480,céfuroxime axétil
3431,1481,Ceftriaxone
3432,1481,ceftriaxone sodique
3433,1482,Céfuroxime
3434,1482,céfuroxime sel de Na
3435,1482,céfuroxime axétil
3436,1483,Céfuroxime
3437,1483,céfuroxime axétil
3438,1484,ceftriaxone sodique
3439,1485,ceftriaxone sodique
3440,1486,Ceftriaxone
3441,1486,ceftriaxone sodique
3442,1487,Ceftriaxone
3443,1487,ceftriaxone sodique
3444,1488,Ceftriaxone
3445,1488,ceftriaxone sodique
3446,1489,Ceftriaxone
3447,1489,ceftriaxone sodique
3448,1490,Ceftriaxone
3449,1490,ceftriaxone sodique
3450,1491,ceftriaxone sodique
3451,1492,ceftriaxone sodique
3452,1493,Ceftriaxone
3453,1493,ceftriaxone sodique
3454,1494,Ceftriaxone
3455,1494,ceftriaxone sodique
3456,1495,ceftazidime pentahydrate
3457,1496,Ceftriaxone
3458,1496,ceftriaxone sodique
3459,1497,Ceftriaxone
3460,1497,ceftriaxone sodique
3461,1498,Ceftriaxone
3462,1498,ceftriaxone sodique
3463,1499,Cefpodoxime
3464,1499,cefpodoxime proxétil
3465,1500,ceftazidime pentahydrate
3466,1501,ceftazidime pentahydrate
3467,1502,ceftazidime pentahydrate
3468,1503,ceftazidime pentahydrate
3469,1504,Cefpodoxime
3470,1504,cefpodoxime proxétil
3471,1505,cefpodoxime proxétil
3472,1506,Cefpodoxime
3473,1506,cefpodoxime proxétil
3474,1507,Cefpodoxime
3475,1507,cefpodoxime proxétil
3476,1508,Cefpodoxime
3477,1508,cefpodoxime proxétil
3478,1509,Cefpodoxime
3479,1509,cefpodoxime proxétil
3480,1510,Cefpodoxime
3481,1510,cefpodoxime proxétil
3482,1511,céfoxitine sel de Na
3483,1512,Cefpodoxime
3484,1512,cefpodoxime proxétil
3485,1513,Cefpodoxime
3486,1513,cefpodoxime proxétil
3487,1515,céfotaxime sel de Na
3488,1516,céfotaxime sel de Na
3489,1517,céfotaxime sel de Na
3490,1518,céfoxitine sel de Na
3491,1519,Céfixime
3492,1519,céfixime trihydrate
3493,1520,Céfixime
3494,1520,céfixime trihydrate
3495,1521,céfixime trihydrate
3496,1522,Céfixime
3497,1522,céfixime trihydrate
3498,1523,Céfixime
3499,1523,cefpodoxime proxétil
3500,1523,céfixime trihydrate
3501,1524,Céfixime
3502,1524,céfixime trihydrate
3503,1525,Céfixime
3504,1525,céfixime trihydrate
3505,1526,Céfixime
3506,1526,céfixime trihydrate
3507,1527,Céfixime
3508,1527,céfixime trihydrate
3509,1528,Céfixime
3510,1528,céfixime trihydrate
3511,1529,céfixime trihydrate
3512,1530,Céfixime
3513,1530,céfixime trihydrate
3514,1532,céfépime chlorhydrate monohydrate
3515,1533,céfépime chlorhydrate monohydrate
3516,1534,céfazoline sodique
3517,1535,céfépime chlorhydrate monohydrate
3518,1536,céfépime chlorhydrate monohydrate
3519,1537,céfépime chlorhydrate monohydrate
3520,1538,céfépime chlorhydrate monohydrate
3521,1539,Céfadroxil
3522,1539,céfadroxil monohydrate
3523,1541,Paracétamol
3524,1541,Caféine
3525,1541,paracétamol
3526,1541,caféine
3527,1542,céfazoline sodique
3528,1543,céfazoline sodique
3529,1544,isoflurane
3530,1545,oxybuprocaïne chlorhydrate
3531,1546,Néomycine sulfate
3532,1546,Polymyxine B sulfate
3533,1546,néomycine sulfate
3534,1546,polymyxine B sulfate
3535,1547,Flurbiprofène
3536,1547,flurbiprofène
3537,1549,aztréonam lysine
3538,1550,Pyridoxine chlorhydrate (vitamine B6)
3539,1550,Glycine
3540,1550,Acide aspartique sels de magnésium et de potassium
3541,1550,Acide glutamique
3542,1550,acide L-glutamique
3543,1550,glycine
3544,1550,acide aspartique sels de K et de Mg dihydrate
3545,1550,pyridoxine chlorhydrate
3546,1551,Latanoprost
3547,1551,latanoprost
3548,1552,Alprostadil
3549,1552,alprostadil
3550,1553,Clonidine chlorhydrate
3551,1553,clonidine chlorhydrate
3552,1555,castor equi [H]
3553,1557,caspofungine acétate
3554,1558,caspofungine acétate
3555,1559,caspofungine acétate
3556,1560,caspofungine acétate
3557,1561,caspofungine acétate
3558,1562,caspofungine acétate
3559,1563,Bicalutamide
3560,1563,bicalutamide
3561,1564,caspofungine acétate
3562,1565,caspofungine acétate
3563,1566,caspofungine acétate
3564,1567,imdévimab
3565,1567,casirivimab
3566,1568,ciltacabtagène autoleucel
3567,1569,exagamglogène autotemcel
3568,1570,Carvédilol
3569,1570,carvédilol
3570,1571,Carvédilol
3571,1571,carvédilol
3572,1572,Carvédilol
3573,1572,carvédilol
3574,1573,carvédilol
3575,1573,ivabradine chlorhydrate
3576,1574,Carvédilol
3577,1574,carvédilol
3578,1575,Carvédilol
3579,1575,carvédilol
3580,1576,Carvédilol
3581,1576,carvédilol
3582,1577,Acéclofénac
3583,1577,acéclofénac
3584,1578,Absinthium 3 DH
3585,1578,Pulsatilla 4 DH
3586,1578,Collinsonia canadensis 3 DH
3587,1578,Nux vomica 4 DH
3588,1578,Lupulinum 2 DH
3589,1578,Mentha piperita TM
3590,1578,Taraxacum dens leonis 2 DH
3591,1578,absinthium [H]
3592,1578,anemone pulsatilla [H]
3593,1578,collinsonia canadensis [H]
3594,1578,nux vomica [H]
3595,1578,lupulinum [H]
3596,1578,mentha piperita [H]
3597,1578,taraxacum dens leonis [H]
3598,1580,Cartéolol chlorhydrate
3599,1580,cartéolol chlorhydrate
3600,1581,indigotine
3601,1582,carmustine
3602,1583,carmustine
3603,1584,carmustine
3604,1585,indigotine
3605,1586,Moxisylyte chlorhydrate
3606,1586,moxisylyte chlorhydrate
3607,1587,dexrazoxane chlorhydrate
3608,1588,Doxylamine succinate
3609,1588,Pyridoxine chlorhydrate (vitamine B6)
3610,1588,doxylamine succinate
3611,1588,pyridoxine chlorhydrate
3612,1589,tétrakis(2-méthoxy-isobutyl-isonitrile) cuivre tétrafluoroborate
3613,1590,Éthinylestradiol
3614,1590,Gestodène
3615,1590,gestodène
3616,1590,éthinylestradiol
3617,1591,"Aubépine, extrait sec de feuille et de fleur"
3618,1591,aubépine fleur et feuille extrait sec
3619,1592,strontium-82
3620,1593,carboxymaltose ferrique
3621,1594,carboxymaltose ferrique
3622,1595,Bisoprolol fumarate
3623,1595,Bisoprolol hémifumarate
3624,1595,bisoprolol fumarate
3625,1596,Carboplatine
3626,1596,carboplatine
3627,1597,Carboplatine
3628,1597,carboplatine
3629,1598,Charbon activé
3630,1598,Siméticone
3631,1598,Oxyde de magnésium lourd
3632,1598,charbon activé
3633,1598,siméticone
3634,1598,oxyde de magnésium lourd
3635,1599,carboplatine
3636,1600,Charbon activé
3637,1600,Siméticone
3638,1600,charbon activé
3639,1600,siméticone
3640,1601,Carboplatine
3641,1601,carboplatine
3642,1602,carboplatine
3643,1603,carboplatine
3644,1604,Carboplatine
3645,1604,carboplatine
3646,1605,Charbon activé
3647,1605,Levure déshydratée vivante
3648,1605,levure déshydratée vivante Saccharomyces cerevisiae
3649,1605,charbon activé
3650,1606,Carbocistéine
3651,1606,carbocistéine
3652,1607,Carbocistéine
3653,1607,carbocistéine
3654,1608,Carbocistéine
3655,1608,carbocistéine
3656,1609,Carbocistéine
3657,1609,carbocistéine
3658,1610,Carbocistéine
3659,1610,carbocistéine
3660,1611,Carbocistéine
3661,1611,carbocistéine
3662,1612,carbocistéine
3663,1613,Carbocistéine
3664,1613,carbocistéine
3665,1614,Carbocistéine
3666,1614,carbocistéine
3667,1615,Carbocistéine
3668,1615,carbocistéine
3669,1617,mépivacaïne chlorhydrate
3670,1618,carbétocine
3671,1619,acide carglumique
3672,1620,Carbamazépine
3673,1620,carbamazépine
3674,1621,Charbon activé
3675,1621,charbon activé
3676,1622,Carbamazépine
3677,1622,carbamazépine
